Beta,0.0,34.0,68.0,102.0,136.0,170.0,204.0,238.0,272.0,306.0,340.0
90.0,-0.01,44.6,88.64,127.61,156.86,179.23,197.21,211.84,224.67,236.19,246.89
95.0,-0.01,44.44,88.31,127.61,157.31,179.97,197.85,212.54,225.5,237.19,248.04
100.0,-0.01,43.94,87.32,126.69,156.85,179.76,197.58,212.31,225.44,237.29,248.29
105.0,-0.01,43.1,85.66,124.8,155.44,178.59,196.37,211.14,224.4,236.44,247.56
110.0,-0.01,41.93,83.36,121.85,153.0,176.45,194.26,209.0,222.32,234.56,245.81
115.0,-0.01,40.44,80.42,117.86,149.42,173.27,191.21,205.92,219.19,231.53,242.94
120.0,-0.01,38.63,76.88,112.87,144.52,168.91,187.15,201.82,214.98,227.26,238.77
125.0,-0.01,36.53,72.75,106.96,138.03,163.09,181.9,196.63,209.63,221.72,233.16
130.0,-0.01,34.14,68.06,100.2,129.97,155.41,175.09,190.08,202.98,214.83,226.02
135.0,-0.01,31.5,62.85,92.66,120.57,145.56,166.02,181.64,194.66,206.34,217.23
140.0,-0.01,28.61,57.15,84.38,110.04,133.76,154.17,170.4,183.84,195.63,206.4
145.0,-0.01,25.51,51.01,75.42,98.52,120.29,140.0,156.32,169.53,181.23,192.03
150.0,-0.01,22.22,44.48,65.85,86.12,105.46,123.55,139.66,152.68,163.64,173.53
155.0,-0.01,18.77,37.6,55.74,72.98,89.5,105.28,120.02,133.11,143.86,153.05
160.0,-0.01,15.18,30.42,45.16,59.21,72.67,85.74,98.32,110.11,120.6,129.46
165.0,-0.01,11.48,23.01,34.22,44.92,55.26,65.32,75.08,84.5,93.41,101.48
170.0,-0.01,7.69,15.42,22.98,30.23,37.35,44.2,50.83,57.26,63.49,69.46
175.0,-0.01,3.85,7.73,11.53,15.23,18.91,22.44,25.79,29.01,32.12,35.14
180.0,-0.01,-0.01,-0.02,-0.02,-0.02,-0.02,-0.03,-0.03,-0.03,-0.03,-0.03
